entry,at,order
"""Ian @ yrSbbM5VuT"" calls 30",2026-02-12T03:23:15.160Z,177086659516000
"""Megan @ YhjZMT3yjF"" raises to 30",2026-02-12T03:22:54.364Z,177086657436400
"""stoneman42069666 @ 2YpVmUeLk7"" bets 5",2026-02-12T03:22:48.379Z,177086656837900
"Turn: 4♦, 8♥, 5♣ [5♥]",2026-02-12T03:22:21.070Z,177086654107000
"""Megan @ YhjZMT3yjF"" calls 20",2026-02-12T03:22:20.246Z,177086654024600
"""stoneman42069666 @ 2YpVmUeLk7"" calls 20",2026-02-12T03:22:18.602Z,177086653860200
"""Connor @ SgqM1BL9TF"" calls 20",2026-02-12T03:22:16.296Z,177086653629600
"""Will @ AVS4WBKGHg"" calls 20",2026-02-12T03:22:13.007Z,177086653300700
"""Ian @ yrSbbM5VuT"" raises to 20",2026-02-12T03:22:11.889Z,177086653188900
"""Megan @ YhjZMT3yjF"" calls 5",2026-02-12T03:22:07.718Z,177086652771800
"""stoneman42069666 @ 2YpVmUeLk7"" bets 5",2026-02-12T03:22:06.236Z,177086652623600
"Flop:  [4♦, 8♥, 5♣]",2026-02-12T03:21:54.435Z,177086651443500
"""Megan @ YhjZMT3yjF"" checks",2026-02-12T03:21:53.629Z,177086651362900
"""stoneman42069666 @ 2YpVmUeLk7"" calls 5",2026-02-12T03:21:51.512Z,177086651151200
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T03:21:50.598Z,177086651059800
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T03:21:49.557Z,177086650955700
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T03:21:48.675Z,177086650867500
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T03:21:45.162Z,177086650516200
"""Megan @ YhjZMT3yjF"" posts a big blind of 5",2026-02-12T03:21:40.959Z,177086650095909
"""stoneman42069666 @ 2YpVmUeLk7"" posts a small blind of 2",2026-02-12T03:21:40.959Z,177086650095908
"Your hand is 2♥, 3♦",2026-02-12T03:21:40.959Z,177086650095902
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (443) | #2 ""Peter @ YOLNz3ZCNR"" (640) | #3 ""Will @ AVS4WBKGHg"" (732) | #6 ""Connor @ SgqM1BL9TF"" (413) | #8 ""stoneman42069666 @ 2YpVmUeLk7"" (290) | #10 ""Megan @ YhjZMT3yjF"" (482)",2026-02-12T03:21:40.959Z,177086650095901
"-- starting hand #11 (id: xauksbox1pyq)  No Limit Texas Hold'em (dealer: ""Connor @ SgqM1BL9TF"") --",2026-02-12T03:21:40.959Z,177086650095900
"""stoneman42069666 @ 2YpVmUeLk7"" shows a A♥, 4♦.",2026-02-12T03:21:38.699Z,177086649869900
"""Connor @ SgqM1BL9TF"" shows a 9♥, 8♦.",2026-02-12T03:21:38.689Z,177086649868900
"-- ending hand #10 --",2026-02-12T03:21:36.652Z,177086649665202
"""stoneman42069666 @ 2YpVmUeLk7"" collected 50 from pot",2026-02-12T03:21:36.652Z,177086649665201
"Uncalled bet of 40 returned to ""stoneman42069666 @ 2YpVmUeLk7""",2026-02-12T03:21:36.652Z,177086649665200
"""Connor @ SgqM1BL9TF"" folds",2026-02-12T03:21:35.834Z,177086649583400
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T03:21:34.900Z,177086649490000
"""stoneman42069666 @ 2YpVmUeLk7"" bets 40",2026-02-12T03:21:27.107Z,177086648710700
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T03:21:23.437Z,177086648343700
"River: 7♠, A♣, 2♠, 5♥ [8♥]",2026-02-12T03:21:20.368Z,177086648036800
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T03:21:19.557Z,177086647955700
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T03:21:18.107Z,177086647810700
"""stoneman42069666 @ 2YpVmUeLk7"" bets 5",2026-02-12T03:21:11.400Z,177086647140000
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T03:21:09.109Z,177086646910900
"Turn: 7♠, A♣, 2♠ [5♥]",2026-02-12T03:21:06.273Z,177086646627300
"""stoneman42069666 @ 2YpVmUeLk7"" calls 5",2026-02-12T03:21:05.427Z,177086646542700
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T03:21:04.525Z,177086646452500
"""Will @ AVS4WBKGHg"" folds",2026-02-12T03:21:02.694Z,177086646269400
"""Peter @ YOLNz3ZCNR"" bets 5",2026-02-12T03:21:01.054Z,177086646105400
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T03:20:58.151Z,177086645815100
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T03:20:54.394Z,177086645439400
"Flop:  [7♠, A♣, 2♠]",2026-02-12T03:20:50.225Z,177086645022500
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T03:20:49.351Z,177086644935100
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T03:20:45.425Z,177086644542500
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T03:20:44.537Z,177086644453700
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T03:20:43.288Z,177086644328800
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T03:20:39.802Z,177086643980200
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T03:20:38.639Z,177086643863900
"""stoneman42069666 @ 2YpVmUeLk7"" posts a big blind of 5",2026-02-12T03:20:34.478Z,177086643447809
"""Connor @ SgqM1BL9TF"" posts a small blind of 2",2026-02-12T03:20:34.478Z,177086643447808
"Your hand is 5♣, 2♥",2026-02-12T03:20:34.478Z,177086643447802
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (443) | #2 ""Peter @ YOLNz3ZCNR"" (655) | #3 ""Will @ AVS4WBKGHg"" (737) | #6 ""Connor @ SgqM1BL9TF"" (428) | #8 ""stoneman42069666 @ 2YpVmUeLk7"" (255) | #10 ""Megan @ YhjZMT3yjF"" (482)",2026-02-12T03:20:34.478Z,177086643447801
"-- starting hand #10 (id: 0kfiuggeucbp)  No Limit Texas Hold'em (dealer: ""Will @ AVS4WBKGHg"") --",2026-02-12T03:20:34.478Z,177086643447800
"""Megan @ YhjZMT3yjF"" shows a 2♣, 8♦.",2026-02-12T03:20:32.875Z,177086643287500
"""Connor @ SgqM1BL9TF"" shows a 2♠, 3♠.",2026-02-12T03:20:29.743Z,177086642974300
"""Will @ AVS4WBKGHg"" shows a Q♣, 8♠.",2026-02-12T03:20:29.138Z,177086642913800
"-- ending hand #9 --",2026-02-12T03:20:26.972Z,177086642697202
"""Peter @ YOLNz3ZCNR"" collected 365 from pot with Two Pair, Q's & 10's (combination: 8♣, 10♥, 10♣, Q♠, Q♦)",2026-02-12T03:20:26.972Z,177086642697201
"""Peter @ YOLNz3ZCNR"" shows a Q♠, 8♣.",2026-02-12T03:20:26.972Z,177086642697200
"""Connor @ SgqM1BL9TF"" calls 130",2026-02-12T03:20:26.140Z,177086642614000
"""Will @ AVS4WBKGHg"" folds",2026-02-12T03:20:12.745Z,177086641274500
"""Peter @ YOLNz3ZCNR"" raises to 130",2026-02-12T03:20:09.846Z,177086640984600
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-12T03:19:57.415Z,177086639741500
"""Connor @ SgqM1BL9TF"" bets 20",2026-02-12T03:19:55.779Z,177086639577900
"""Will @ AVS4WBKGHg"" checks",2026-02-12T03:19:52.088Z,177086639208800
"River: 10♥, 3♣, Q♦, 10♣ [2♥]",2026-02-12T03:19:49.019Z,177086638901900
"""Will @ AVS4WBKGHg"" calls 10",2026-02-12T03:19:48.204Z,177086638820400
"""Peter @ YOLNz3ZCNR"" calls 10",2026-02-12T03:19:46.555Z,177086638655500
"""stoneman42069666 @ 2YpVmUeLk7"" calls 10",2026-02-12T03:19:43.239Z,177086638323900
"""Connor @ SgqM1BL9TF"" bets 10",2026-02-12T03:19:39.956Z,177086637995600
"""Will @ AVS4WBKGHg"" checks",2026-02-12T03:19:36.354Z,177086637635400
"Turn: 10♥, 3♣, Q♦ [10♣]",2026-02-12T03:19:32.451Z,177086637245100
"""stoneman42069666 @ 2YpVmUeLk7"" calls 10",2026-02-12T03:19:31.592Z,177086637159200
"""Connor @ SgqM1BL9TF"" calls 10",2026-02-12T03:19:29.709Z,177086636970900
"""Will @ AVS4WBKGHg"" calls 10",2026-02-12T03:19:25.367Z,177086636536700
"""Peter @ YOLNz3ZCNR"" raises to 10",2026-02-12T03:19:23.741Z,177086636374100
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T03:19:16.947Z,177086635694700
"""stoneman42069666 @ 2YpVmUeLk7"" calls 5",2026-02-12T03:19:14.842Z,177086635484200
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T03:19:13.345Z,177086635334500
"""Will @ AVS4WBKGHg"" bets 5",2026-02-12T03:19:06.354Z,177086634635400
"Flop:  [10♥, 3♣, Q♦]",2026-02-12T03:19:02.218Z,177086634221800
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T03:19:01.380Z,177086634138000
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T03:19:00.427Z,177086634042700
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T03:18:59.558Z,177086633955800
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T03:18:57.155Z,177086633715500
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T03:18:54.852Z,177086633485200
"""stoneman42069666 @ 2YpVmUeLk7"" calls 5",2026-02-12T03:18:53.131Z,177086633313100
"""Connor @ SgqM1BL9TF"" posts a big blind of 5",2026-02-12T03:18:49.748Z,177086632974809
"""Will @ AVS4WBKGHg"" posts a small blind of 2",2026-02-12T03:18:49.748Z,177086632974808
"Your hand is 7♥, A♣",2026-02-12T03:18:49.748Z,177086632974802
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (448) | #2 ""Peter @ YOLNz3ZCNR"" (445) | #3 ""Will @ AVS4WBKGHg"" (762) | #6 ""Connor @ SgqM1BL9TF"" (583) | #8 ""stoneman42069666 @ 2YpVmUeLk7"" (280) | #10 ""Megan @ YhjZMT3yjF"" (482)",2026-02-12T03:18:49.748Z,177086632974801
"-- starting hand #9 (id: lcim9lzhqqlz)  No Limit Texas Hold'em (dealer: ""Peter @ YOLNz3ZCNR"") --",2026-02-12T03:18:49.748Z,177086632974800
"""Will @ AVS4WBKGHg"" shows a 8♥.",2026-02-12T03:18:49.239Z,177086632923900
"""Peter @ YOLNz3ZCNR"" shows a 9♣, 7♠.",2026-02-12T03:18:48.250Z,177086632825000
"""Will @ AVS4WBKGHg"" shows a K♥.",2026-02-12T03:18:46.366Z,177086632636600
"""stoneman42069666 @ 2YpVmUeLk7"" shows a 2♠, J♣.",2026-02-12T03:18:46.274Z,177086632627400
"""Connor @ SgqM1BL9TF"" shows a 7♣, 2♦.",2026-02-12T03:18:44.461Z,177086632446100
"-- ending hand #8 --",2026-02-12T03:18:44.012Z,177086632401202
"""Will @ AVS4WBKGHg"" collected 27 from pot",2026-02-12T03:18:44.012Z,177086632401201
"Uncalled bet of 27 returned to ""Will @ AVS4WBKGHg""",2026-02-12T03:18:44.012Z,177086632401200
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-12T03:18:43.195Z,177086632319500
"""Will @ AVS4WBKGHg"" bets 27",2026-02-12T03:18:40.386Z,177086632038600
"River: 7♦, 5♥, Q♥, 3♠ [7♥]",2026-02-12T03:18:37.179Z,177086631717900
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T03:18:36.377Z,177086631637700
"""stoneman42069666 @ 2YpVmUeLk7"" calls 5",2026-02-12T03:18:33.035Z,177086631303500
"""Will @ AVS4WBKGHg"" bets 5",2026-02-12T03:18:30.837Z,177086631083700
"Turn: 7♦, 5♥, Q♥ [3♠]",2026-02-12T03:18:26.462Z,177086630646200
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T03:18:25.651Z,177086630565100
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T03:18:22.863Z,177086630286300
"""Will @ AVS4WBKGHg"" checks",2026-02-12T03:18:19.418Z,177086629941800
"Flop:  [7♦, 5♥, Q♥]",2026-02-12T03:18:17.171Z,177086629717100
"""Will @ AVS4WBKGHg"" checks",2026-02-12T03:18:16.320Z,177086629632000
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T03:18:15.460Z,177086629546000
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T03:18:07.516Z,177086628751600
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T03:18:04.758Z,177086628475800
"""stoneman42069666 @ 2YpVmUeLk7"" calls 5",2026-02-12T03:18:03.131Z,177086628313100
"""Connor @ SgqM1BL9TF"" folds",2026-02-12T03:17:58.690Z,177086627869000
"""Will @ AVS4WBKGHg"" posts a big blind of 5",2026-02-12T03:17:54.744Z,177086627474409
"""Peter @ YOLNz3ZCNR"" posts a small blind of 2",2026-02-12T03:17:54.744Z,177086627474408
"Your hand is 8♠, A♦",2026-02-12T03:17:54.744Z,177086627474402
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (453) | #2 ""Peter @ YOLNz3ZCNR"" (447) | #3 ""Will @ AVS4WBKGHg"" (745) | #6 ""Connor @ SgqM1BL9TF"" (583) | #8 ""stoneman42069666 @ 2YpVmUeLk7"" (290) | #10 ""Megan @ YhjZMT3yjF"" (482)",2026-02-12T03:17:54.744Z,177086627474401
"-- starting hand #8 (id: 9cblt39pimx4)  No Limit Texas Hold'em (dealer: ""Ian @ yrSbbM5VuT"") --",2026-02-12T03:17:54.744Z,177086627474400
"""Peter @ YOLNz3ZCNR"" shows a 4♣, J♠.",2026-02-12T03:17:52.518Z,177086627251800
"-- ending hand #7 --",2026-02-12T03:17:51.116Z,177086627111602
"""Connor @ SgqM1BL9TF"" collected 22 from pot",2026-02-12T03:17:51.116Z,177086627111601
"Uncalled bet of 15 returned to ""Connor @ SgqM1BL9TF""",2026-02-12T03:17:51.116Z,177086627111600
"""Will @ AVS4WBKGHg"" folds",2026-02-12T03:17:50.274Z,177086627027400
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T03:17:49.395Z,177086626939500
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-12T03:17:39.606Z,177086625960600
"""Connor @ SgqM1BL9TF"" bets 15",2026-02-12T03:17:37.899Z,177086625789900
"""Will @ AVS4WBKGHg"" checks",2026-02-12T03:17:33.076Z,177086625307600
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T03:17:32.163Z,177086625216300
"Flop:  [A♦, 6♦, 10♠]",2026-02-12T03:17:27.805Z,177086624780500
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T03:17:26.951Z,177086624695100
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T03:17:25.461Z,177086624546100
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T03:17:24.309Z,177086624430900
"""stoneman42069666 @ 2YpVmUeLk7"" calls 5",2026-02-12T03:17:22.592Z,177086624259200
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T03:17:19.966Z,177086623996600
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T03:17:19.081Z,177086623908100
"""Peter @ YOLNz3ZCNR"" posts a big blind of 5",2026-02-12T03:17:13.248Z,177086623324809
"""Ian @ yrSbbM5VuT"" posts a small blind of 2",2026-02-12T03:17:13.248Z,177086623324808
"Your hand is 9♣, 6♥",2026-02-12T03:17:13.248Z,177086623324802
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (455) | #2 ""Peter @ YOLNz3ZCNR"" (452) | #3 ""Will @ AVS4WBKGHg"" (750) | #6 ""Connor @ SgqM1BL9TF"" (566) | #8 ""stoneman42069666 @ 2YpVmUeLk7"" (295) | #10 ""Megan @ YhjZMT3yjF"" (482)",2026-02-12T03:17:13.248Z,177086623324801
"-- starting hand #7 (id: oneexuqnt2rw)  No Limit Texas Hold'em (dealer: ""Megan @ YhjZMT3yjF"") --",2026-02-12T03:17:13.248Z,177086623324800
"""Connor @ SgqM1BL9TF"" shows a 5♣, 4♥.",2026-02-12T03:17:10.955Z,177086623095500
"-- ending hand #6 --",2026-02-12T03:17:09.589Z,177086622958902
"""Connor @ SgqM1BL9TF"" collected 135 from pot",2026-02-12T03:17:09.589Z,177086622958901
"Uncalled bet of 45 returned to ""Connor @ SgqM1BL9TF""",2026-02-12T03:17:09.589Z,177086622958900
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T03:17:08.727Z,177086622872700
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-12T03:16:57.048Z,177086621704800
"""Connor @ SgqM1BL9TF"" raises to 90",2026-02-12T03:16:56.126Z,177086621612600
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T03:16:49.263Z,177086620926300
"""Megan @ YhjZMT3yjF"" bets 45",2026-02-12T03:16:46.260Z,177086620626000
"River: 3♦, 2♣, J♣, 10♣ [Q♣]",2026-02-12T03:16:38.620Z,177086619862000
"""stoneman42069666 @ 2YpVmUeLk7"" calls 5",2026-02-12T03:16:37.807Z,177086619780700
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T03:16:34.971Z,177086619497100
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T03:16:34.073Z,177086619407300
"""Ian @ yrSbbM5VuT"" calls 5",2026-02-12T03:16:33.128Z,177086619312800
"""Megan @ YhjZMT3yjF"" bets 5",2026-02-12T03:16:28.443Z,177086618844300
"Turn: 3♦, 2♣, J♣ [10♣]",2026-02-12T03:16:25.492Z,177086618549200
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T03:16:24.649Z,177086618464900
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T03:16:22.847Z,177086618284700
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T03:16:21.934Z,177086618193400
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T03:16:19.838Z,177086617983800
"""Megan @ YhjZMT3yjF"" checks",2026-02-12T03:16:15.404Z,177086617540400
"Flop:  [3♦, 2♣, J♣]",2026-02-12T03:16:11.765Z,177086617176500
"""Ian @ yrSbbM5VuT"" checks",2026-02-12T03:16:10.945Z,177086617094500
"""Megan @ YhjZMT3yjF"" calls 5",2026-02-12T03:16:08.884Z,177086616888400
"""stoneman42069666 @ 2YpVmUeLk7"" calls 5",2026-02-12T03:16:06.666Z,177086616666600
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T03:16:03.837Z,177086616383700
"""Will @ AVS4WBKGHg"" folds",2026-02-12T03:16:02.942Z,177086616294200
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T03:16:02.029Z,177086616202900
"""Ian @ yrSbbM5VuT"" posts a big blind of 5",2026-02-12T03:15:45.462Z,177086614546209
"""Megan @ YhjZMT3yjF"" posts a small blind of 2",2026-02-12T03:15:45.462Z,177086614546208
"Your hand is A♦, 4♦",2026-02-12T03:15:45.462Z,177086614546202
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (465) | #2 ""Peter @ YOLNz3ZCNR"" (457) | #3 ""Will @ AVS4WBKGHg"" (750) | #6 ""Connor @ SgqM1BL9TF"" (486) | #8 ""stoneman42069666 @ 2YpVmUeLk7"" (305) | #10 ""Megan @ YhjZMT3yjF"" (537)",2026-02-12T03:15:45.462Z,177086614546201
"-- starting hand #6 (id: ublnjd21dcgu)  No Limit Texas Hold'em (dealer: ""stoneman42069666 @ 2YpVmUeLk7"") --",2026-02-12T03:15:45.462Z,177086614546200
"""Peter @ YOLNz3ZCNR"" shows a A♦, 8♣.",2026-02-12T03:15:43.003Z,177086614300300
"""Megan @ YhjZMT3yjF"" shows a 6♣, A♠.",2026-02-12T03:15:42.533Z,177086614253300
"-- ending hand #5 --",2026-02-12T03:15:41.060Z,177086614106002
"""Megan @ YhjZMT3yjF"" collected 62 from pot",2026-02-12T03:15:41.060Z,177086614106001
"Uncalled bet of 62 returned to ""Megan @ YhjZMT3yjF""",2026-02-12T03:15:41.060Z,177086614106000
"""Connor @ SgqM1BL9TF"" folds",2026-02-12T03:15:40.249Z,177086614024900
"""Peter @ YOLNz3ZCNR"" folds",2026-02-12T03:15:33.370Z,177086613337000
"""Megan @ YhjZMT3yjF"" bets 62",2026-02-12T03:15:28.249Z,177086612824900
"River: 8♠, 9♥, 7♣, 2♣ [5♠]",2026-02-12T03:15:18.484Z,177086611848400
"""Peter @ YOLNz3ZCNR"" calls 10",2026-02-12T03:15:17.635Z,177086611763500
"""Megan @ YhjZMT3yjF"" calls 10",2026-02-12T03:15:09.602Z,177086610960200
"""Connor @ SgqM1BL9TF"" bets 10",2026-02-12T03:14:54.919Z,177086609491900
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T03:14:47.770Z,177086608777000
"""Megan @ YhjZMT3yjF"" checks",2026-02-12T03:14:38.696Z,177086607869600
"Turn: 8♠, 9♥, 7♣ [2♣]",2026-02-12T03:14:35.401Z,177086607540100
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T03:14:34.562Z,177086607456200
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T03:14:32.060Z,177086607206000
"""Megan @ YhjZMT3yjF"" bets 5",2026-02-12T03:14:25.022Z,177086606502200
"Flop:  [8♠, 9♥, 7♣]",2026-02-12T03:14:16.268Z,177086605626800
"""Megan @ YhjZMT3yjF"" checks",2026-02-12T03:14:15.451Z,177086605545100
"""stoneman42069666 @ 2YpVmUeLk7"" folds",2026-02-12T03:14:13.067Z,177086605306700
"""Connor @ SgqM1BL9TF"" calls 5",2026-02-12T03:14:06.345Z,177086604634500
"""Will @ AVS4WBKGHg"" folds",2026-02-12T03:14:05.446Z,177086604544600
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T03:14:04.582Z,177086604458200
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T03:13:56.370Z,177086603637000
"""Megan @ YhjZMT3yjF"" posts a big blind of 5",2026-02-12T03:13:51.602Z,177086603160209
"""stoneman42069666 @ 2YpVmUeLk7"" posts a small blind of 2",2026-02-12T03:13:51.602Z,177086603160208
"Your hand is 6♠, Q♠",2026-02-12T03:13:51.602Z,177086603160202
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (465) | #2 ""Peter @ YOLNz3ZCNR"" (477) | #3 ""Will @ AVS4WBKGHg"" (750) | #6 ""Connor @ SgqM1BL9TF"" (506) | #8 ""stoneman42069666 @ 2YpVmUeLk7"" (307) | #10 ""Megan @ YhjZMT3yjF"" (495)",2026-02-12T03:13:51.602Z,177086603160201
"-- starting hand #5 (id: fpibhu7ooy2s)  No Limit Texas Hold'em (dealer: ""Connor @ SgqM1BL9TF"") --",2026-02-12T03:13:51.602Z,177086603160200
"""Will @ AVS4WBKGHg"" shows a A♦.",2026-02-12T03:13:47.991Z,177086602799100
"""Peter @ YOLNz3ZCNR"" shows a 9♦, Q♥.",2026-02-12T03:13:46.938Z,177086602693800
"-- ending hand #4 --",2026-02-12T03:13:44.597Z,177086602459702
"""stoneman42069666 @ 2YpVmUeLk7"" collected 42 from pot with Two Pair, 8's & 2's (combination: A♥, 2♦, 2♠, 8♥, 8♦)",2026-02-12T03:13:44.597Z,177086602459701
"""stoneman42069666 @ 2YpVmUeLk7"" shows a 4♦, A♥.",2026-02-12T03:13:44.597Z,177086602459700
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T03:13:43.752Z,177086602375200
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T03:13:38.482Z,177086601848200
"River: 5♠, 2♦, 8♥, 8♦ [2♠]",2026-02-12T03:13:34.168Z,177086601416800
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T03:13:33.336Z,177086601333600
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T03:13:30.870Z,177086601087000
"Turn: 5♠, 2♦, 8♥ [8♦]",2026-02-12T03:13:27.332Z,177086600733200
"""Will @ AVS4WBKGHg"" folds",2026-02-12T03:13:26.479Z,177086600647900
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T03:13:25.612Z,177086600561200
"""stoneman42069666 @ 2YpVmUeLk7"" bets 5",2026-02-12T03:13:17.992Z,177086599799200
"Flop:  [5♠, 2♦, 8♥]",2026-02-12T03:13:12.819Z,177086599281900
"""Will @ AVS4WBKGHg"" calls 10",2026-02-12T03:13:12.011Z,177086599201100
"""Peter @ YOLNz3ZCNR"" calls 10",2026-02-12T03:13:11.135Z,177086599113500
"""stoneman42069666 @ 2YpVmUeLk7"" raises to 10",2026-02-12T03:13:07.843Z,177086598784300
"""Connor @ SgqM1BL9TF"" folds",2026-02-12T03:13:01.965Z,177086598196500
"""Will @ AVS4WBKGHg"" calls 5",2026-02-12T03:12:55.267Z,177086597526700
"""Peter @ YOLNz3ZCNR"" calls 5",2026-02-12T03:12:54.101Z,177086597410100
"""Ian @ yrSbbM5VuT"" folds",2026-02-12T03:12:53.199Z,177086597319900
"""Megan @ YhjZMT3yjF"" folds",2026-02-12T03:12:47.909Z,177086596790900
"""stoneman42069666 @ 2YpVmUeLk7"" posts a big blind of 5",2026-02-12T03:12:43.551Z,177086596355109
"""Connor @ SgqM1BL9TF"" posts a small blind of 2",2026-02-12T03:12:43.551Z,177086596355108
"Your hand is 7♦, 5♥",2026-02-12T03:12:43.551Z,177086596355102
"Player stacks: #1 ""Ian @ yrSbbM5VuT"" (465) | #2 ""Peter @ YOLNz3ZCNR"" (492) | #3 ""Will @ AVS4WBKGHg"" (760) | #6 ""Connor @ SgqM1BL9TF"" (508) | #8 ""stoneman42069666 @ 2YpVmUeLk7"" (280) | #10 ""Megan @ YhjZMT3yjF"" (495)",2026-02-12T03:12:43.551Z,177086596355101
"-- starting hand #4 (id: qz0l4hww3ees)  No Limit Texas Hold'em (dealer: ""Will @ AVS4WBKGHg"") --",2026-02-12T03:12:43.551Z,177086596355100
"-- ending hand #3 --",2026-02-12T03:12:37.538Z,177086595753805
"""Connor @ SgqM1BL9TF"" collected 13 from pot with Pair, 9's (combination: 10♠, K♣, A♣, 9♦, 9♥)",2026-02-12T03:12:37.538Z,177086595753804
"""Peter @ YOLNz3ZCNR"" collected 12 from pot with Pair, 9's (combination: 10♠, K♦, A♣, 9♦, 9♥)",2026-02-12T03:12:37.538Z,177086595753803
"""Peter @ YOLNz3ZCNR"" shows a K♦, 8♠.",2026-02-12T03:12:37.538Z,177086595753802
"""Connor @ SgqM1BL9TF"" shows a K♣, 2♠.",2026-02-12T03:12:37.538Z,177086595753801
"""Will @ AVS4WBKGHg"" shows a 8♦, 2♦.",2026-02-12T03:12:37.538Z,177086595753800
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T03:12:36.729Z,177086595672900
"""Megan @ YhjZMT3yjF"" checks",2026-02-12T03:12:32.602Z,177086595260200
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T03:12:31.096Z,177086595109600
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T03:12:29.182Z,177086594918200
"""Will @ AVS4WBKGHg"" checks",2026-02-12T03:12:27.420Z,177086594742000
"River: A♣, 10♠, 9♦, 5♣ [9♥]",2026-02-12T03:12:24.807Z,177086594480700
"""Peter @ YOLNz3ZCNR"" checks",2026-02-12T03:12:23.957Z,177086594395700
"""Megan @ YhjZMT3yjF"" checks",2026-02-12T03:12:23.053Z,177086594305300
"""stoneman42069666 @ 2YpVmUeLk7"" checks",2026-02-12T03:12:20.590Z,177086594059000
"""Connor @ SgqM1BL9TF"" checks",2026-02-12T03:12:18.604Z,177086593860400
"""Will @ AVS4WBKGHg"" checks",2026-02-12T03:12:17.673Z,177086593767300
"Turn: A♣, 10♠, 9♦ [5♣]",2026-02-12T03:12:15.398Z,177086593539800
